ORDER_ID,ORDER_DATE,CUSTOMER,REGION,PRODUCT_FAMILY,QTY,UNIT_PRICE_USD,AMOUNT_USD,PROMISE_DATE,SHIP_DATE,STATUS
SO101458,2026-01-24,CUST_006,Europe,V8-NAND-1Tb,2629,19.46,51160.34,2026-02-14,2026-02-20,SHIPPED
SO101459,2026-03-24,CUST_014,USA,V9-NAND-2Tb,4652,18.17,84526.84,2026-04-14,,OPEN
SO101460,2026-07-13,CUST_015,Japan,V8-NAND-1Tb,2736,2.24,6128.64,2026-08-03,2026-08-09,SHIPPED
SO101461,2025-07-21,CUST_012,Europe,D1B-DDR5-24G,2219,29.67,65837.73,2025-08-11,2025-08-30,SHIPPED
SO101462,2025-09-13,CUST_001,USA,D1Z-DDR5-16G,2490,41.38,103036.2,2025-10-04,2025-09-27,SHIPPED
SO101463,2026-04-24,CUST_023,USA,V8-NAND-1Tb,3622,6.75,24448.5,2026-05-15,2026-05-22,SHIPPED
SO101464,2025-12-08,CUST_025,Taiwan,D1B-DDR5-24G,2345,3.01,7058.45,2025-12-29,2025-12-24,SHIPPED
SO101465,2026-06-05,CUST_014,China,D1Z-DDR5-16G,2401,38.76,93062.76,2026-06-26,2026-07-03,SHIPPED
SO101466,2025-09-14,CUST_019,Japan,D1Z-DDR5-16G,1539,39.97,61513.83,2025-10-05,,OPEN
SO101467,2026-02-17,CUST_025,Korea,D1Z-DDR5-16G,3504,25.55,89527.2,2026-03-10,2026-02-28,SHIPPED
SO101468,2026-01-09,CUST_032,Japan,LSI-ISOCELL-HP2,2615,5.93,15506.95,2026-01-30,,OPEN
SO101469,2025-11-09,CUST_010,USA,D1Z-DDR5-16G,4965,11.89,59033.85,2025-11-30,2025-12-12,SHIPPED
SO101470,2026-02-18,CUST_015,USA,D1Z-DDR5-16G,1428,8.34,11909.52,2026-03-11,2026-03-13,SHIPPED
SO101471,2026-05-12,CUST_034,Japan,D1Z-DDR5-16G,532,8.52,4532.64,2026-06-02,,OPEN
SO101472,2025-09-20,CUST_009,Japan,D1B-DDR5-24G,2233,22.73,50756.09,2025-10-11,2025-10-06,SHIPPED
SO101473,2026-01-19,CUST_008,Japan,D1Z-DDR5-16G,4508,16.79,75689.32,2026-02-09,2026-02-14,SHIPPED
SO101474,2026-03-24,CUST_021,Japan,LSI-ISOCELL-HP2,2143,18.79,40266.97,2026-04-14,,OPEN
SO101475,2026-07-29,CUST_020,Taiwan,D1B-DDR5-24G,2811,30.71,86325.81,2026-08-19,2026-08-14,SHIPPED
SO101476,2026-01-15,CUST_009,USA,LSI-ISOCELL-HP2,2373,31.33,74346.09,2026-02-05,2026-02-19,SHIPPED
SO101477,2026-02-23,CUST_003,Taiwan,D1B-DDR5-24G,2330,14.09,32829.7,2026-03-16,,CANCELLED
SO101478,2025-08-18,CUST_025,Taiwan,D1Z-DDR5-16G,3483,25.11,87458.13,2025-09-08,,OPEN
SO101479,2026-04-25,CUST_039,China,D1B-DDR5-24G,3262,7.27,23714.74,2026-05-16,2026-05-18,SHIPPED
SO101480,2026-06-19,CUST_021,USA,V9-NAND-2Tb,2734,24.95,68213.3,2026-07-10,2026-07-20,SHIPPED
SO101481,2025-12-04,CUST_039,Taiwan,D1Z-DDR5-16G,1863,7.52,14009.76,2025-12-25,2025-12-09,SHIPPED
SO101482,2026-05-15,CUST_003,Korea,V9-NAND-2Tb,3589,8.88,31870.32,2026-06-05,2026-06-09,SHIPPED
SO101483,2025-11-23,CUST_013,Korea,D1B-DDR5-24G,2793,13.59,37956.87,2025-12-14,2025-12-03,SHIPPED
SO101484,2025-09-01,CUST_014,Europe,D1B-DDR5-24G,1929,41.49,80034.21,2025-09-22,2025-09-17,SHIPPED
SO101485,2026-04-11,CUST_038,Europe,D1B-DDR5-24G,2620,15.23,39902.6,2026-05-02,2026-04-27,SHIPPED
SO101486,2025-08-18,CUST_008,Europe,LSI-ISOCELL-HP2,2871,9.66,27733.86,2025-09-08,,CANCELLED
SO101487,2025-07-01,CUST_037,China,LSI-ISOCELL-HP2,2591,9.69,25106.79,2025-07-22,2025-07-24,SHIPPED
SO101488,2025-10-04,CUST_001,China,V8-NAND-1Tb,2753,14.02,38597.06,2025-10-25,2025-10-20,SHIPPED
SO101489,2025-11-18,CUST_031,China,V9-NAND-2Tb,2296,4.41,10125.36,2025-12-09,,CANCELLED
SO101490,2026-01-19,CUST_031,Japan,LSI-ISOCELL-HP2,3229,22.72,73362.88,2026-02-09,2026-01-22,SHIPPED
SO101491,2025-07-08,CUST_031,China,V9-NAND-2Tb,2357,21.31,50227.67,2025-07-29,2025-07-27,SHIPPED
SO101492,2025-08-18,CUST_004,Europe,D1Z-DDR5-16G,2713,25.81,70022.53,2025-09-08,2025-09-04,SHIPPED
SO101493,2025-12-13,CUST_038,Europe,V8-NAND-1Tb,2241,14.06,31508.46,2026-01-03,2026-01-05,SHIPPED
SO101494,2026-01-18,CUST_038,China,D1Z-DDR5-16G,2972,30.44,90467.68,2026-02-08,2026-02-10,SHIPPED
SO101495,2025-11-08,CUST_036,Korea,V8-NAND-1Tb,2956,39.5,116762.0,2025-11-29,2025-12-09,SHIPPED
SO101496,2025-11-13,CUST_040,Europe,D1Z-DDR5-16G,1983,33.56,66549.48,2025-12-04,2025-11-19,SHIPPED
SO101497,2026-03-07,CUST_025,USA,D1B-DDR5-24G,380,26.32,10001.6,2026-03-28,2026-04-02,SHIPPED
SO101498,2026-08-04,CUST_007,Korea,LSI-ISOCELL-HP2,3258,38.32,124846.56,2026-08-25,2026-09-03,SHIPPED
SO101499,2026-05-12,CUST_022,Taiwan,D1Z-DDR5-16G,2962,39.31,116436.22,2026-06-02,2026-06-02,SHIPPED
SO101500,2026-01-31,CUST_006,Taiwan,D1Z-DDR5-16G,1742,25.78,44908.76,2026-02-21,,OPEN
SO101501,2025-07-19,CUST_035,Korea,V8-NAND-1Tb,2615,21.34,55804.1,2025-08-09,2025-08-17,SHIPPED
SO101502,2026-04-22,CUST_008,Japan,V8-NAND-1Tb,2903,14.34,41629.02,2026-05-13,2026-05-01,SHIPPED
SO101503,2025-11-25,CUST_026,Korea,V9-NAND-2Tb,2729,14.61,39870.69,2025-12-16,2025-12-12,SHIPPED
SO101504,2026-06-29,CUST_031,Europe,D1Z-DDR5-16G,1572,2.63,4134.36,2026-07-20,2026-07-30,SHIPPED
SO101505,2025-09-27,CUST_029,Taiwan,V8-NAND-1Tb,3451,2.73,9421.23,2025-10-18,,OPEN
SO101506,2026-03-23,CUST_001,USA,V8-NAND-1Tb,3306,19.41,64169.46,2026-04-13,2026-04-05,SHIPPED
SO101507,2026-06-12,CUST_018,China,D1Z-DDR5-16G,2561,22.43,57443.23,2026-07-03,2026-06-23,SHIPPED
SO101508,2026-03-15,CUST_029,China,LSI-ISOCELL-HP2,4045,29.26,118356.7,2026-04-05,2026-03-31,SHIPPED
SO101509,2025-12-22,CUST_015,Korea,V8-NAND-1Tb,2200,15.78,34716.0,2026-01-12,2026-01-14,SHIPPED
SO101510,2025-07-21,CUST_011,Europe,LSI-ISOCELL-HP2,2187,37.28,81531.36,2025-08-11,2025-08-07,SHIPPED
SO101511,2026-01-24,CUST_008,Europe,V8-NAND-1Tb,2910,12.95,37684.5,2026-02-14,2026-02-03,SHIPPED
SO101512,2026-07-05,CUST_028,USA,LSI-ISOCELL-HP2,1901,31.63,60128.63,2026-07-26,2026-08-06,SHIPPED
SO101513,2025-09-23,CUST_035,Europe,LSI-ISOCELL-HP2,2968,15.48,45944.64,2025-10-14,2025-10-14,SHIPPED
SO101514,2026-03-19,CUST_011,Korea,V9-NAND-2Tb,61,17.28,1054.08,2026-04-09,2026-04-04,SHIPPED
SO101515,2025-12-15,CUST_039,USA,D1Z-DDR5-16G,2408,36.68,88325.44,2026-01-05,2025-12-29,SHIPPED
SO101516,2026-03-05,CUST_020,Europe,D1B-DDR5-24G,376,36.79,13833.04,2026-03-26,2026-03-18,SHIPPED
SO101517,2026-07-17,CUST_010,USA,D1Z-DDR5-16G,2068,39.52,81727.36,2026-08-07,2026-08-04,SHIPPED
SO101518,2025-09-20,CUST_010,China,D1Z-DDR5-16G,902,19.68,17751.36,2025-10-11,2025-10-04,SHIPPED
SO101519,2025-11-12,CUST_020,Taiwan,D1Z-DDR5-16G,3977,23.43,93181.11,2025-12-03,2025-12-01,SHIPPED
SO101520,2026-06-06,CUST_008,Europe,V9-NAND-2Tb,1929,40.08,77314.32,2026-06-27,2026-06-22,SHIPPED
SO101521,2025-09-14,CUST_039,Korea,V9-NAND-2Tb,3765,4.89,18410.85,2025-10-05,2025-10-03,SHIPPED
SO101522,2025-12-20,CUST_026,China,V9-NAND-2Tb,3652,30.96,113065.92,2026-01-10,2026-01-08,SHIPPED
SO101523,2026-03-25,CUST_006,Europe,V9-NAND-2Tb,3101,3.13,9706.13,2026-04-15,2026-05-02,SHIPPED
SO101524,2026-01-24,CUST_038,China,LSI-ISOCELL-HP2,3692,36.72,135570.24,2026-02-14,2026-02-04,SHIPPED
SO101525,2025-09-29,CUST_009,USA,D1B-DDR5-24G,2500,29.42,73550.0,2025-10-20,2025-10-26,SHIPPED
SO101526,2025-07-09,CUST_018,Europe,V8-NAND-1Tb,2839,15.93,45225.27,2025-07-30,2025-08-03,SHIPPED
SO101527,2026-01-29,CUST_020,China,LSI-ISOCELL-HP2,1207,20.01,24152.07,2026-02-19,2026-03-06,SHIPPED
SO101528,2026-01-17,CUST_009,Taiwan,V9-NAND-2Tb,1376,12.51,17213.76,2026-02-07,2026-01-18,SHIPPED
SO101529,2026-01-30,CUST_036,Europe,D1B-DDR5-24G,1112,4.06,4514.72,2026-02-20,2026-02-20,SHIPPED
SO101530,2026-07-07,CUST_006,Europe,D1B-DDR5-24G,1721,24.86,42784.06,2026-07-28,2026-08-12,SHIPPED
SO101531,2025-11-02,CUST_022,Europe,D1B-DDR5-24G,2034,28.94,58863.96,2025-11-23,2025-12-04,SHIPPED
SO101532,2026-03-21,CUST_011,China,V9-NAND-2Tb,3056,18.8,57452.8,2026-04-11,2026-04-03,SHIPPED
SO101533,2025-10-06,CUST_010,USA,D1Z-DDR5-16G,2887,8.51,24568.37,2025-10-27,2025-10-25,SHIPPED
SO101534,2025-10-24,CUST_010,Taiwan,D1Z-DDR5-16G,3425,22.91,78466.75,2025-11-14,2025-11-10,SHIPPED
SO101535,2025-07-17,CUST_028,China,V8-NAND-1Tb,4432,32.59,144438.88,2025-08-07,2025-08-06,SHIPPED
SO101536,2026-04-19,CUST_035,Japan,V8-NAND-1Tb,2249,29.18,65625.82,2026-05-10,2026-05-02,SHIPPED
SO101537,2026-01-06,CUST_019,Korea,LSI-ISOCELL-HP2,1582,26.21,41464.22,2026-01-27,2026-02-04,SHIPPED
SO101538,2026-05-02,CUST_038,Taiwan,V8-NAND-1Tb,2243,23.44,52575.92,2026-05-23,2026-05-21,SHIPPED
SO101539,2026-05-23,CUST_025,Europe,D1Z-DDR5-16G,701,19.65,13774.65,2026-06-13,2026-06-15,SHIPPED
SO101540,2026-04-01,CUST_031,Korea,D1B-DDR5-24G,2013,2.63,5294.19,2026-04-22,2026-04-26,SHIPPED
SO101541,2026-04-14,CUST_002,Korea,LSI-ISOCELL-HP2,1676,19.29,32330.04,2026-05-05,2026-04-15,SHIPPED
SO101542,2026-06-17,CUST_013,Japan,D1B-DDR5-24G,2239,20.4,45675.6,2026-07-08,2026-06-21,SHIPPED
SO101543,2025-09-16,CUST_018,Taiwan,D1Z-DDR5-16G,4067,41.84,170163.28,2025-10-07,2025-10-16,SHIPPED
SO101544,2025-09-01,CUST_031,China,V9-NAND-2Tb,4352,22.75,99008.0,2025-09-22,2025-09-16,SHIPPED
SO101545,2026-06-17,CUST_037,China,V8-NAND-1Tb,1756,11.4,20018.4,2026-07-08,2026-07-11,SHIPPED
SO101546,2026-04-29,CUST_039,Europe,LSI-ISOCELL-HP2,3504,12.01,42083.04,2026-05-20,2026-05-11,SHIPPED
SO101547,2026-03-02,CUST_040,Korea,LSI-ISOCELL-HP2,1268,27.27,34578.36,2026-03-23,2026-03-26,SHIPPED
SO101548,2025-09-06,CUST_017,Europe,D1B-DDR5-24G,1908,19.82,37816.56,2025-09-27,2025-10-07,SHIPPED
SO101549,2025-12-06,CUST_011,Europe,D1Z-DDR5-16G,3721,26.25,97676.25,2025-12-27,,CANCELLED
SO101550,2026-07-25,CUST_031,China,V8-NAND-1Tb,1008,12.98,13083.84,2026-08-15,2026-08-05,SHIPPED
SO101551,2025-11-30,CUST_040,Europe,V8-NAND-1Tb,2205,8.86,19536.3,2025-12-21,2025-12-31,SHIPPED
SO101552,2026-06-28,CUST_013,Korea,V8-NAND-1Tb,1947,12.53,24395.91,2026-07-19,2026-07-12,SHIPPED
SO101553,2026-05-12,CUST_029,China,V9-NAND-2Tb,2072,24.14,50018.08,2026-06-02,2026-05-13,SHIPPED
SO101554,2026-05-07,CUST_013,USA,V8-NAND-1Tb,2666,13.65,36390.9,2026-05-28,2026-05-31,SHIPPED
SO101555,2026-04-28,CUST_016,China,D1Z-DDR5-16G,4380,8.27,36222.6,2026-05-19,2026-05-12,SHIPPED
SO101556,2025-12-30,CUST_030,Korea,V9-NAND-2Tb,2762,34.52,95344.24,2026-01-20,2026-01-21,SHIPPED
SO101557,2026-04-17,CUST_021,Japan,D1B-DDR5-24G,2834,4.32,12242.88,2026-05-08,2026-05-08,SHIPPED
SO101558,2026-06-16,CUST_010,Taiwan,LSI-ISOCELL-HP2,4579,3.19,14607.01,2026-07-07,2026-07-15,SHIPPED
SO101559,2026-01-29,CUST_018,Europe,LSI-ISOCELL-HP2,3259,14.14,46082.26,2026-02-19,2026-02-24,SHIPPED
SO101560,2025-07-18,CUST_040,China,D1B-DDR5-24G,2646,13.48,35668.08,2025-08-08,2025-08-09,SHIPPED
SO101561,2025-08-18,CUST_031,Taiwan,V8-NAND-1Tb,1,26.3,26.3,2025-09-08,2025-08-28,SHIPPED
SO101562,2025-12-05,CUST_001,China,D1Z-DDR5-16G,3731,36.8,137300.8,2025-12-26,2025-12-25,SHIPPED
SO101563,2026-04-29,CUST_038,Taiwan,D1Z-DDR5-16G,2417,5.44,13148.48,2026-05-20,,CANCELLED
SO101564,2026-02-19,CUST_013,Europe,D1B-DDR5-24G,932,30.15,28099.8,2026-03-12,2026-03-14,SHIPPED
SO101565,2025-07-31,CUST_013,USA,V8-NAND-1Tb,1087,30.38,33023.06,2025-08-21,2025-08-30,SHIPPED
SO101566,2025-11-28,CUST_007,China,V9-NAND-2Tb,3044,5.43,16528.92,2025-12-19,2025-12-20,SHIPPED
SO101567,2025-12-20,CUST_031,USA,V9-NAND-2Tb,2130,17.42,37104.6,2026-01-10,,OPEN
SO101568,2026-04-10,CUST_006,Europe,LSI-ISOCELL-HP2,1452,41.7,60548.4,2026-05-01,2026-04-29,SHIPPED
SO101569,2025-09-15,CUST_037,China,V9-NAND-2Tb,3359,18.53,62242.27,2025-10-06,,CANCELLED
SO101570,2025-10-30,CUST_039,USA,D1B-DDR5-24G,1508,3.32,5006.56,2025-11-20,2025-10-31,SHIPPED
SO101571,2026-03-28,CUST_039,Taiwan,V9-NAND-2Tb,1192,32.97,39300.24,2026-04-18,2026-04-17,SHIPPED
SO101572,2025-11-17,CUST_032,Japan,D1B-DDR5-24G,2449,14.64,35853.36,2025-12-08,2025-12-11,SHIPPED
SO101573,2026-06-11,CUST_032,USA,D1Z-DDR5-16G,30,39.28,1178.4,2026-07-02,2026-07-06,SHIPPED
SO101574,2026-03-27,CUST_019,USA,D1B-DDR5-24G,3200,23.41,74912.0,2026-04-17,2026-04-24,SHIPPED
SO101575,2026-04-23,CUST_016,China,LSI-ISOCELL-HP2,2366,33.65,79615.9,2026-05-14,2026-05-20,SHIPPED
SO101576,2026-05-01,CUST_029,Japan,LSI-ISOCELL-HP2,3260,9.83,32045.8,2026-05-22,2026-05-30,SHIPPED
SO101577,2026-07-31,CUST_021,Europe,D1B-DDR5-24G,1856,16.58,30772.48,2026-08-21,2026-08-15,SHIPPED
SO101578,2026-01-11,CUST_023,China,LSI-ISOCELL-HP2,2305,29.56,68135.8,2026-02-01,2026-02-03,SHIPPED
SO101579,2025-10-27,CUST_002,Korea,V8-NAND-1Tb,2675,16.51,44164.25,2025-11-17,2025-11-18,SHIPPED
SO101580,2026-06-07,CUST_011,Korea,V8-NAND-1Tb,1988,4.85,9641.8,2026-06-28,2026-07-02,SHIPPED
SO101581,2026-07-17,CUST_021,Japan,V9-NAND-2Tb,1054,29.22,30797.88,2026-08-07,2026-08-03,SHIPPED
SO101582,2026-03-12,CUST_008,Europe,V9-NAND-2Tb,2923,7.15,20899.45,2026-04-02,2026-04-18,SHIPPED
SO101583,2025-07-22,CUST_031,China,V9-NAND-2Tb,988,5.76,5690.88,2025-08-12,2025-08-01,SHIPPED
SO101584,2025-11-26,CUST_021,Japan,D1B-DDR5-24G,2945,16.34,48121.3,2025-12-17,2025-12-22,SHIPPED
SO101585,2025-09-15,CUST_021,USA,V9-NAND-2Tb,1431,17.29,24741.99,2025-10-06,2025-10-09,SHIPPED
SO101586,2026-05-01,CUST_020,Europe,V8-NAND-1Tb,821,32.09,26345.89,2026-05-22,2026-05-10,SHIPPED
SO101587,2025-10-05,CUST_028,Japan,LSI-ISOCELL-HP2,2086,39.04,81437.44,2025-10-26,2025-10-14,SHIPPED
SO101588,2026-01-21,CUST_019,China,V8-NAND-1Tb,1112,18.92,21039.04,2026-02-11,2026-02-13,SHIPPED
SO101589,2025-08-13,CUST_008,USA,D1Z-DDR5-16G,3369,5.56,18731.64,2025-09-03,2025-09-10,SHIPPED
SO101590,2026-02-11,CUST_011,China,V8-NAND-1Tb,5515,35.32,194789.8,2026-03-04,2026-02-19,SHIPPED
SO101591,2025-07-25,CUST_020,Korea,V9-NAND-2Tb,3183,3.97,12636.51,2025-08-15,2025-08-17,SHIPPED
SO101592,2026-05-18,CUST_006,USA,LSI-ISOCELL-HP2,2255,5.51,12425.05,2026-06-08,,OPEN
SO101593,2025-12-14,CUST_019,China,V9-NAND-2Tb,955,31.01,29614.55,2026-01-04,2026-01-14,SHIPPED
SO101594,2025-10-28,CUST_012,Japan,V9-NAND-2Tb,78,35.26,2750.28,2025-11-18,,OPEN
SO101595,2025-09-27,CUST_029,Europe,D1B-DDR5-24G,3586,34.23,122748.78,2025-10-18,,OPEN
SO101596,2026-07-08,CUST_012,USA,LSI-ISOCELL-HP2,3761,34.88,131183.68,2026-07-29,2026-07-30,SHIPPED
SO101597,2026-02-16,CUST_014,USA,D1B-DDR5-24G,295,5.95,1755.25,2026-03-09,2026-03-18,SHIPPED
SO101598,2026-06-25,CUST_014,Japan,V9-NAND-2Tb,3258,25.0,81450.0,2026-07-16,2026-07-05,SHIPPED
SO101599,2025-08-08,CUST_038,Korea,V9-NAND-2Tb,2192,5.91,12954.72,2025-08-29,2025-08-10,SHIPPED
